time,favorites,link,rts
2017-05-31 21:34:48+00:00,0,https://arxiv.org/abs/1705.10422,0
2017-05-31 21:35:04+00:00,1,https://arxiv.org/abs/1705.10427,0
2017-05-31 21:35:58+00:00,3,https://arxiv.org/abs/1705.10443,0
2017-05-31 21:36:28+00:00,1,https://arxiv.org/abs/1705.10444,0
2017-05-31 21:36:51+00:00,0,https://arxiv.org/abs/1705.10447,0
2017-05-31 21:37:26+00:00,0,https://arxiv.org/abs/1705.10500,0
2017-05-31 21:37:48+00:00,0,https://arxiv.org/abs/1705.10508,0
2017-05-31 21:38:06+00:00,1,https://arxiv.org/abs/1705.10513,0
2017-05-31 21:38:26+00:00,1,https://arxiv.org/abs/1705.10545,0
2017-05-31 21:39:02+00:00,0,https://arxiv.org/abs/1705.10591,0
2017-05-31 21:39:17+00:00,0,https://arxiv.org/abs/1705.10659,0
2017-05-31 21:39:33+00:00,0,https://arxiv.org/abs/1705.10667,0
2017-05-31 21:40:15+00:00,0,https://arxiv.org/abs/1705.10689,0
2017-05-31 21:41:01+00:00,1,https://arxiv.org/abs/1705.10698,0
2017-05-31 21:41:19+00:00,0,https://arxiv.org/abs/1705.10702,0
2017-05-31 21:41:55+00:00,2,https://arxiv.org/abs/1705.10732,0
2017-05-31 21:42:31+00:00,1,https://arxiv.org/abs/1705.10739,0
2017-05-31 21:43:07+00:00,5,https://arxiv.org/abs/1705.10748,2
2017-05-31 21:43:23+00:00,6,https://arxiv.org/abs/1705.10744,0
2017-05-31 15:46:46+00:00,0,https://arxiv.org/abs/1705.10694,26
2017-05-30 19:55:41+00:00,2,https://arxiv.org/abs/1705.10034,1
2017-05-30 19:55:57+00:00,0,https://arxiv.org/abs/1705.10030,0
2017-05-30 19:56:18+00:00,3,https://arxiv.org/abs/1705.09993,1
2017-05-30 19:57:09+00:00,2,https://arxiv.org/abs/1705.09970,1
2017-05-30 19:57:25+00:00,5,https://arxiv.org/abs/1705.09914,1
2017-05-30 19:57:45+00:00,13,https://arxiv.org/abs/1705.09906,3
2017-05-30 19:58:02+00:00,0,https://arxiv.org/abs/1705.09899,1
2017-05-30 19:58:20+00:00,1,https://arxiv.org/abs/1705.09892,0
2017-05-30 19:58:40+00:00,0,https://arxiv.org/abs/1705.09888,0
2017-05-30 19:59:16+00:00,6,https://arxiv.org/abs/1705.09864,1
2017-05-30 19:59:35+00:00,2,https://arxiv.org/abs/1705.09823,1
2017-05-30 20:01:02+00:00,1,https://arxiv.org/abs/1705.09792,1
2017-05-30 20:01:19+00:00,10,https://arxiv.org/abs/1705.09783,2
2017-05-30 20:01:37+00:00,0,https://arxiv.org/abs/1705.09780,0
2017-05-30 20:02:36+00:00,1,https://arxiv.org/abs/1705.09764,0
2017-05-30 20:03:08+00:00,0,https://arxiv.org/abs/1705.09724,0
2017-05-30 08:32:35+00:00,0,https://arxiv.org/abs/1705.10301,21
2017-05-29 02:08:48+00:00,18,https://arxiv.org/abs/1705.09558,3
2017-05-29 02:09:21+00:00,0,https://arxiv.org/abs/1705.09554,1
2017-05-29 02:10:27+00:00,2,https://arxiv.org/abs/1705.09353,2
2017-05-29 16:32:08+00:00,2,https://arxiv.org/abs/1705.09367,0
2017-05-29 16:36:19+00:00,0,https://arxiv.org/abs/1705.09602,0
2017-05-29 16:38:17+00:00,0,https://arxiv.org/abs/1705.09368,0
2017-05-29 16:39:20+00:00,0,https://arxiv.org/abs/1705.09412,0
2017-05-29 16:42:25+00:00,4,https://arxiv.org/abs/1705.09435,0
2017-05-29 16:44:20+00:00,0,https://arxiv.org/abs/1705.09518,0
2017-05-30 19:30:56+00:00,2,https://arxiv.org/abs/1705.09869,0
2017-05-30 19:33:35+00:00,0,https://arxiv.org/abs/1705.10033,0
2017-05-30 19:38:20+00:00,5,https://arxiv.org/abs/1705.09847,0
2017-05-30 19:45:06+00:00,0,https://arxiv.org/abs/1705.09874,0
2017-05-30 19:46:26+00:00,0,https://arxiv.org/abs/1607.08289,0
2017-05-30 19:47:56+00:00,0,https://arxiv.org/abs/1705.10272,0
2017-05-30 19:52:29+00:00,0,https://arxiv.org/abs/1705.10209,0
2017-05-30 19:53:01+00:00,0,https://arxiv.org/abs/1705.10201,0
2017-05-31 01:04:49+00:00,4,https://arxiv.org/abs/1705.10479,1
2017-05-31 01:08:15+00:00,16,https://arxiv.org/abs/1705.10743,4
2017-05-31 01:09:20+00:00,11,https://arxiv.org/abs/1705.10494,0
2017-05-31 21:29:58+00:00,1,https://arxiv.org/abs/1705.10378,0
2017-05-31 21:31:11+00:00,1,https://arxiv.org/abs/1705.10467,0
2017-05-31 21:32:24+00:00,0,https://arxiv.org/abs/1705.10312,0
2017-05-31 21:34:14+00:00,1,https://arxiv.org/abs/1705.10413,0
2017-05-31 21:35:30+00:00,0,https://arxiv.org/abs/1705.10432,0
2017-05-31 21:37:08+00:00,0,https://arxiv.org/abs/1705.10450,0
2017-05-31 21:38:44+00:00,2,https://arxiv.org/abs/1705.10586,0
2017-05-31 21:39:49+00:00,0,https://arxiv.org/abs/1705.10686,0
2017-05-31 21:41:39+00:00,0,https://arxiv.org/abs/1705.10715,0
2017-05-31 21:42:45+00:00,0,https://arxiv.org/abs/1705.10742,0
2017-05-30 19:55:00+00:00,0,https://arxiv.org/abs/1705.10092,1
2017-05-30 19:55:21+00:00,0,https://arxiv.org/abs/1705.10041,0
2017-05-30 19:56:52+00:00,1,https://arxiv.org/abs/1705.09980,0
2017-05-30 19:58:58+00:00,1,https://arxiv.org/abs/1705.09886,0
2017-05-30 20:00:44+00:00,1,https://arxiv.org/abs/1705.09805,0
2017-05-30 20:02:16+00:00,0,https://arxiv.org/abs/1705.09765,0
2017-06-07 01:09:24+00:00,18,https://arxiv.org/abs/1706.01502,7
2017-06-06 04:06:48+00:00,235,https://arxiv.org/abs/1706.01427,88
2017-06-08 00:41:36+00:00,18,https://arxiv.org/abs/1706.01905,0
2017-06-08 00:41:45+00:00,16,https://arxiv.org/abs/1706.02275,1
2017-06-08 00:42:21+00:00,6,https://arxiv.org/abs/1706.02257,3
2017-06-08 00:43:16+00:00,6,https://arxiv.org/abs/1706.02262,2
2017-06-08 00:43:31+00:00,0,https://arxiv.org/abs/1706.02256,0
2017-06-08 00:43:51+00:00,4,https://arxiv.org/abs/1706.02052,1
2017-06-08 00:44:40+00:00,7,https://arxiv.org/abs/1706.02237,0
2017-06-08 00:45:07+00:00,1,https://arxiv.org/abs/1706.02216,0
2017-06-08 00:45:55+00:00,5,https://arxiv.org/abs/1706.01983,0
2017-06-08 00:46:12+00:00,2,https://arxiv.org/abs/1706.02263,0
2017-06-08 00:46:29+00:00,2,https://arxiv.org/abs/1706.01876,0
2017-06-08 00:48:00+00:00,1,https://arxiv.org/abs/1706.02003,0
2017-06-08 00:48:20+00:00,3,https://arxiv.org/abs/1706.01967,0
2017-06-08 00:48:41+00:00,1,https://arxiv.org/abs/1706.01977,0
2017-06-08 00:49:10+00:00,7,https://arxiv.org/abs/1706.01991,0
2017-06-08 00:50:52+00:00,1,https://arxiv.org/abs/1706.02021,0
2017-06-08 00:51:21+00:00,4,https://arxiv.org/abs/1706.02025,0
2017-06-08 00:51:58+00:00,2,https://arxiv.org/abs/1706.02027,0
2017-06-08 00:52:15+00:00,5,https://arxiv.org/abs/1706.02042,0
2017-06-08 00:52:37+00:00,5,https://arxiv.org/abs/1706.02047,1
2017-06-08 00:54:01+00:00,6,https://arxiv.org/abs/1706.02071,0
2017-06-08 00:55:08+00:00,1,https://arxiv.org/abs/1706.02124,0
2017-06-08 00:55:28+00:00,5,https://arxiv.org/abs/1706.02135,1
2017-06-08 00:55:56+00:00,2,https://arxiv.org/abs/1706.02141,0
2017-06-08 00:57:39+00:00,1,https://arxiv.org/abs/1706.02179,0
2017-06-08 00:57:56+00:00,1,https://arxiv.org/abs/1706.02185,0
2017-06-08 00:58:14+00:00,2,https://arxiv.org/abs/1706.02189,0
2017-06-08 00:58:32+00:00,8,https://arxiv.org/abs/1706.02222,2
2017-06-09 03:23:26+00:00,1,https://arxiv.org/abs/1702.08608,0
2017-06-09 01:46:46+00:00,7,https://arxiv.org/abs/1706.02390,2
2017-06-09 01:47:15+00:00,3,https://arxiv.org/abs/1706.02501,1
2017-06-09 01:47:40+00:00,3,https://arxiv.org/abs/1706.02416,1
2017-06-09 01:48:16+00:00,1,https://arxiv.org/abs/1703.00837,0
2017-06-09 01:49:05+00:00,3,https://arxiv.org/abs/1706.02677,1
2017-06-09 01:49:55+00:00,2,https://arxiv.org/abs/1706.02633,0
2017-06-09 01:50:46+00:00,1,https://arxiv.org/abs/1706.02375,0
2017-06-09 01:51:07+00:00,5,https://arxiv.org/abs/1706.02515,1
2017-06-09 01:51:27+00:00,1,https://arxiv.org/abs/1706.02631,0
2017-06-09 01:51:48+00:00,4,https://arxiv.org/abs/1706.02480,1
2017-06-09 01:52:13+00:00,9,https://arxiv.org/abs/1706.02417,3
2017-06-07 22:33:55+00:00,2,https://arxiv.org/abs/1706.01777,0
2017-06-08 00:59:39+00:00,1,https://arxiv.org/abs/1706.02241,0
2017-06-08 01:00:32+00:00,7,https://arxiv.org/abs/1706.02248,0
2017-06-08 01:00:57+00:00,3,https://arxiv.org/abs/1706.02271,0
2017-06-07 01:09:42+00:00,3,https://arxiv.org/abs/1706.01763,1
2017-06-07 01:10:09+00:00,1,https://arxiv.org/abs/1706.01690,0
2017-06-07 01:10:29+00:00,1,https://arxiv.org/abs/1706.01757,0
2017-06-07 01:11:03+00:00,4,https://arxiv.org/abs/1706.01554,0
2017-06-07 01:11:21+00:00,0,https://arxiv.org/abs/1706.01847,0
2017-06-07 01:11:45+00:00,3,https://arxiv.org/abs/1706.01839,0
2017-06-07 01:12:05+00:00,2,https://arxiv.org/abs/1706.01643,0
2017-06-07 22:33:37+00:00,1,https://arxiv.org/abs/1706.01788,0
2017-06-07 22:34:10+00:00,0,https://arxiv.org/abs/1706.01740,0
2017-06-07 22:34:25+00:00,0,https://arxiv.org/abs/1706.01723,0
2017-06-07 22:34:39+00:00,0,https://arxiv.org/abs/1706.01678,0
2017-06-07 22:34:54+00:00,1,https://arxiv.org/abs/1706.01596,0
2017-06-07 22:35:18+00:00,2,https://arxiv.org/abs/1706.01574,0
2017-06-07 22:35:54+00:00,0,https://arxiv.org/abs/1706.01570,0
2017-06-07 22:36:10+00:00,0,https://arxiv.org/abs/1706.01556,1
2017-06-07 22:36:28+00:00,1,https://arxiv.org/abs/1706.01552,0
2017-06-07 22:36:45+00:00,0,https://arxiv.org/abs/1706.01513,0
2017-06-07 22:36:58+00:00,2,https://arxiv.org/abs/1706.01487,0
2017-06-07 22:37:26+00:00,0,https://arxiv.org/abs/1706.01826,0
2017-06-07 22:37:41+00:00,0,https://arxiv.org/abs/1706.01594,0
2017-06-07 22:38:00+00:00,0,https://arxiv.org/abs/1706.01863,0
2017-06-07 22:38:16+00:00,1,https://arxiv.org/abs/1706.01869,0
2017-06-07 22:38:38+00:00,0,https://arxiv.org/abs/1706.01805,0
2017-06-07 22:38:55+00:00,2,https://arxiv.org/abs/1706.01789,0
2017-06-07 22:39:11+00:00,1,https://arxiv.org/abs/1706.01824,0
2017-06-07 22:39:25+00:00,0,https://arxiv.org/abs/1706.01498,0
2017-06-07 22:39:45+00:00,0,https://arxiv.org/abs/1706.01566,0
2017-06-07 22:40:00+00:00,5,https://arxiv.org/abs/1706.01807,1
2017-06-07 22:40:50+00:00,1,https://arxiv.org/abs/1706.01825,0
2017-06-07 22:41:15+00:00,0,https://arxiv.org/abs/1706.01509,0
2017-06-07 22:41:34+00:00,5,https://arxiv.org/abs/1706.01724,1
2017-06-07 22:41:56+00:00,5,https://arxiv.org/abs/1706.01831,1
2017-06-06 20:30:53+00:00,16,https://arxiv.org/abs/1706.01284,3
2017-06-06 20:31:24+00:00,1,https://arxiv.org/abs/1706.01450,0
2017-06-06 20:31:58+00:00,3,https://arxiv.org/abs/1706.01433,1
2017-06-06 20:32:18+00:00,0,https://arxiv.org/abs/1706.00782,0
2017-06-06 20:32:47+00:00,0,https://arxiv.org/abs/1706.01417,0
2017-06-06 20:33:07+00:00,1,https://arxiv.org/abs/1706.01406,0
2017-06-06 20:33:28+00:00,1,https://arxiv.org/abs/1706.01399,0
2017-06-06 20:33:43+00:00,1,https://arxiv.org/abs/1706.01396,0
2017-06-06 20:34:02+00:00,0,https://arxiv.org/abs/1706.01394,0
2017-06-06 20:34:22+00:00,2,https://arxiv.org/abs/1706.01384,0
2017-06-06 20:34:41+00:00,2,https://arxiv.org/abs/1706.01307,0
2017-06-06 20:34:56+00:00,3,https://arxiv.org/abs/1706.01340,0
2017-06-06 20:35:14+00:00,1,https://arxiv.org/abs/1706.01331,0
2017-06-06 20:35:36+00:00,1,https://arxiv.org/abs/1706.01330,0
2017-06-06 20:35:56+00:00,2,https://arxiv.org/abs/1706.01322,0
2017-06-06 20:36:13+00:00,5,https://arxiv.org/abs/1706.01237,0
2017-06-06 20:36:29+00:00,2,https://arxiv.org/abs/1706.01231,1
2017-06-06 20:36:48+00:00,3,https://arxiv.org/abs/1706.01215,1
2017-06-06 20:37:08+00:00,0,https://arxiv.org/abs/1706.01206,0
2017-06-06 20:37:27+00:00,0,https://arxiv.org/abs/1706.01171,0
2017-06-06 20:37:57+00:00,1,https://arxiv.org/abs/1706.01143,0
2017-06-06 20:38:31+00:00,1,https://arxiv.org/abs/1706.01133,0
2017-06-06 20:38:46+00:00,5,https://arxiv.org/abs/1706.01077,0
2017-06-06 20:39:00+00:00,3,https://arxiv.org/abs/1706.01069,1
2017-06-06 20:39:18+00:00,0,https://arxiv.org/abs/1706.01061,0
2017-06-06 20:39:32+00:00,0,https://arxiv.org/abs/1706.01039,0
2017-06-06 20:39:46+00:00,0,https://arxiv.org/abs/1706.01021,0
2017-06-06 20:40:03+00:00,1,https://arxiv.org/abs/1706.00999,0
2017-06-06 20:40:26+00:00,0,https://arxiv.org/abs/1706.00989,0
2017-06-06 20:40:55+00:00,3,https://arxiv.org/abs/1706.00957,0
2017-06-06 20:41:17+00:00,3,https://arxiv.org/abs/1706.00948,1
2017-06-06 20:41:41+00:00,0,https://arxiv.org/abs/1706.00947,1
2017-06-06 20:42:16+00:00,2,https://arxiv.org/abs/1706.00932,0
2017-06-06 20:42:33+00:00,0,https://arxiv.org/abs/1706.00931,1
2017-06-06 20:42:49+00:00,0,https://arxiv.org/abs/1706.00927,0
2017-06-06 20:43:10+00:00,2,https://arxiv.org/abs/1706.00909,1
2017-06-06 20:43:28+00:00,1,https://arxiv.org/abs/1706.00906,0
2017-06-06 20:43:43+00:00,0,https://arxiv.org/abs/1706.00893,1
2017-06-06 20:44:05+00:00,4,https://arxiv.org/abs/1706.00885,1
2017-06-06 20:44:25+00:00,2,https://arxiv.org/abs/1706.00878,0
2017-06-06 20:44:44+00:00,2,https://arxiv.org/abs/1706.00826,0
2017-06-06 20:44:59+00:00,2,https://arxiv.org/abs/1706.01445,0
2017-06-06 20:45:14+00:00,0,https://arxiv.org/abs/1706.00820,0
2017-06-06 20:45:30+00:00,1,https://arxiv.org/abs/1706.00868,0
2017-06-06 20:45:49+00:00,4,https://arxiv.org/abs/1706.01350,1
2017-06-06 20:46:58+00:00,0,https://arxiv.org/abs/1706.01151,0
2017-06-06 20:47:21+00:00,0,https://arxiv.org/abs/1706.01242,0
2017-06-06 20:47:40+00:00,0,https://arxiv.org/abs/1706.01418,0
2017-06-06 20:47:59+00:00,4,https://arxiv.org/abs/1706.01382,3
2017-06-06 20:46:33+00:00,5,https://arxiv.org/abs/1706.01109,3
2017-06-06 04:15:54+00:00,7,https://arxiv.org/abs/1705.03633,2
2017-06-05 00:37:25+00:00,23,https://arxiv.org/abs/1706.00439,9
2017-06-05 00:37:53+00:00,13,https://arxiv.org/abs/1706.00531,3
2017-06-05 00:38:18+00:00,10,https://arxiv.org/abs/1706.00536,2
2017-06-05 00:39:22+00:00,18,https://arxiv.org/abs/1706.00550,3
2017-06-05 00:39:40+00:00,10,https://arxiv.org/abs/1706.00764,3
2017-06-05 19:34:11+00:00,0,https://arxiv.org/abs/1706.00646,0
2017-06-05 19:35:16+00:00,1,https://arxiv.org/abs/1706.00687,0
2017-06-05 19:35:33+00:00,1,https://arxiv.org/abs/1706.00695,0
2017-06-05 19:35:50+00:00,0,https://arxiv.org/abs/1706.00699,0
2017-06-05 19:36:12+00:00,1,https://arxiv.org/abs/1706.00741,0
2017-06-05 19:38:02+00:00,0,https://arxiv.org/abs/1706.00637,0
2017-06-05 19:38:21+00:00,2,https://arxiv.org/abs/1706.00633,0
2017-06-05 19:38:38+00:00,1,https://arxiv.org/abs/1706.00631,0
2017-06-05 19:43:47+00:00,4,https://arxiv.org/abs/1706.00612,1
2017-06-05 19:44:06+00:00,0,https://arxiv.org/abs/1706.00593,0
2017-06-05 19:44:21+00:00,0,https://arxiv.org/abs/1706.00597,1
2017-06-05 19:44:38+00:00,1,https://arxiv.org/abs/1706.00585,0
2017-06-05 19:45:00+00:00,2,https://arxiv.org/abs/1706.00553,0
2017-06-05 19:45:16+00:00,2,https://arxiv.org/abs/1706.00556,0
2017-06-05 19:45:42+00:00,0,https://arxiv.org/abs/1706.00530,0
2017-06-05 19:46:07+00:00,1,https://arxiv.org/abs/1706.00527,1
2017-06-05 19:46:46+00:00,0,https://arxiv.org/abs/1706.00517,1
2017-06-05 19:47:03+00:00,1,https://arxiv.org/abs/1706.00511,0
2017-06-05 19:47:19+00:00,1,https://arxiv.org/abs/1706.00510,0
2017-06-05 19:47:39+00:00,0,https://arxiv.org/abs/1706.00506,0
2017-06-05 19:48:02+00:00,0,https://arxiv.org/abs/1706.00505,0
2017-06-05 19:48:23+00:00,0,https://arxiv.org/abs/1706.00504,0
2017-06-05 19:48:39+00:00,1,https://arxiv.org/abs/1706.00493,0
2017-06-05 19:49:04+00:00,1,https://arxiv.org/abs/1706.00468,0
2017-06-05 19:49:21+00:00,0,https://arxiv.org/abs/1706.00465,0
2017-06-05 19:49:40+00:00,3,https://arxiv.org/abs/1706.00457,1
2017-06-05 19:49:57+00:00,5,https://arxiv.org/abs/1706.00705,1
2017-06-05 19:50:15+00:00,1,https://arxiv.org/abs/1706.00544,0
2017-06-05 19:50:35+00:00,1,https://arxiv.org/abs/1706.00689,0
2017-06-05 19:50:54+00:00,0,https://arxiv.org/abs/1706.00603,0
2017-06-05 19:51:17+00:00,15,https://arxiv.org/abs/1706.00473,2
2017-06-05 19:51:42+00:00,5,https://arxiv.org/abs/1706.00508,2
2017-06-02 01:10:54+00:00,15,https://arxiv.org/abs/1706.00130,2
2017-06-02 01:11:37+00:00,1,https://arxiv.org/abs/1706.00292,1
2017-06-02 01:11:56+00:00,3,https://arxiv.org/abs/1706.00290,0
2017-06-02 01:12:43+00:00,8,https://arxiv.org/abs/1706.00387,0
2017-06-02 01:13:04+00:00,0,https://arxiv.org/abs/1706.00085,0
2017-06-02 01:13:49+00:00,0,https://arxiv.org/abs/1706.00133,0
2017-06-02 01:14:10+00:00,1,https://arxiv.org/abs/1706.00382,0
2017-06-02 01:14:26+00:00,4,https://arxiv.org/abs/1706.00400,1
2017-06-02 01:14:43+00:00,4,https://arxiv.org/abs/1706.00182,0
2017-06-02 01:15:05+00:00,0,https://arxiv.org/abs/1706.00244,0
2017-06-02 01:15:23+00:00,0,https://arxiv.org/abs/1706.00119,0
2017-06-02 01:15:43+00:00,0,https://arxiv.org/abs/1706.00038,1
2017-06-02 01:16:01+00:00,4,https://arxiv.org/abs/1706.00051,1
2017-06-02 01:16:19+00:00,1,https://arxiv.org/abs/1706.00326,0
2017-06-02 01:17:02+00:00,1,https://arxiv.org/abs/1706.00377,0
2017-06-02 01:18:38+00:00,0,https://arxiv.org/abs/1706.00374,0
2017-06-02 01:19:00+00:00,3,https://arxiv.org/abs/1706.00384,1
2017-06-02 01:19:40+00:00,7,https://arxiv.org/abs/1706.00388,2
2017-06-02 01:19:56+00:00,2,https://arxiv.org/abs/1706.00409,0
2017-06-01 01:29:00+00:00,6,https://arxiv.org/abs/1705.11159,0
2017-06-02 01:20:15+00:00,3,https://arxiv.org/abs/1706.00355,0
2017-06-02 01:20:52+00:00,4,https://arxiv.org/abs/1706.00359,0
2017-06-02 01:21:11+00:00,0,https://arxiv.org/abs/1706.00280,0
2017-06-02 01:21:32+00:00,2,https://arxiv.org/abs/1706.00286,0
2017-06-02 01:21:46+00:00,0,https://arxiv.org/abs/1706.00321,0
2017-06-02 01:22:31+00:00,2,https://arxiv.org/abs/1706.00327,1
2017-06-02 01:22:47+00:00,2,https://arxiv.org/abs/1706.00120,0
2017-06-02 01:23:04+00:00,1,https://arxiv.org/abs/1706.00134,0
2017-06-02 01:23:21+00:00,0,https://arxiv.org/abs/1706.00139,0
2017-06-02 01:23:40+00:00,2,https://arxiv.org/abs/1706.00153,0
2017-06-02 01:24:03+00:00,0,https://arxiv.org/abs/1706.00155,1
2017-06-02 01:24:25+00:00,9,https://arxiv.org/abs/1706.00188,7
2017-06-02 01:24:44+00:00,1,https://arxiv.org/abs/1706.00212,0
2017-06-02 01:25:34+00:00,0,https://arxiv.org/abs/1706.00231,0
2017-06-02 01:26:01+00:00,0,https://arxiv.org/abs/1706.00095,0
2017-06-02 01:26:27+00:00,6,https://arxiv.org/abs/1706.00043,0
2017-06-02 01:26:46+00:00,3,https://arxiv.org/abs/1706.00046,0
2017-06-02 01:27:04+00:00,3,https://arxiv.org/abs/1706.00079,1
2017-06-02 01:27:19+00:00,4,https://arxiv.org/abs/1706.00074,0
2017-06-02 01:28:27+00:00,2,https://arxiv.org/abs/1706.00082,1
2017-06-02 01:28:45+00:00,0,https://arxiv.org/abs/1706.00007,0
2017-06-02 01:29:09+00:00,1,https://arxiv.org/abs/1706.00005,0
2017-06-01 22:47:19+00:00,19,https://arxiv.org/abs/1705.08807,4
2017-06-01 15:29:56+00:00,0,http://arxiv.org/abs/1702.01135,5
2017-06-01 01:29:22+00:00,2,https://arxiv.org/abs/1705.11136,0
2017-06-01 01:26:07+00:00,25,https://arxiv.org/abs/1705.10998,7
2017-06-01 01:26:42+00:00,6,https://arxiv.org/abs/1705.11023,2
2017-06-01 01:27:14+00:00,4,https://arxiv.org/abs/1705.11192,1
2017-06-01 01:27:31+00:00,1,https://arxiv.org/abs/1705.11175,0
2017-06-01 01:28:10+00:00,0,https://arxiv.org/abs/1705.11168,1
2017-06-01 01:28:28+00:00,1,https://arxiv.org/abs/1705.11166,0
2017-06-01 01:28:45+00:00,0,https://arxiv.org/abs/1705.11160,1
2017-06-01 01:29:40+00:00,0,https://arxiv.org/abs/1705.11125,0
2017-06-01 01:29:55+00:00,2,https://arxiv.org/abs/1705.11122,0
2017-06-01 01:30:13+00:00,4,https://arxiv.org/abs/1705.11105,0
2017-06-01 01:30:31+00:00,3,https://arxiv.org/abs/1705.11077,0
2017-06-01 01:30:48+00:00,1,https://arxiv.org/abs/1705.11053,0
2017-06-01 01:31:06+00:00,1,https://arxiv.org/abs/1705.11050,0
2017-06-01 01:31:42+00:00,3,https://arxiv.org/abs/1705.11040,0
2017-06-01 01:32:17+00:00,3,https://arxiv.org/abs/1705.11001,2
2017-06-01 01:32:32+00:00,3,https://arxiv.org/abs/1705.10999,0
2017-06-01 01:32:48+00:00,1,https://arxiv.org/abs/1705.10960,0
2017-06-01 01:33:11+00:00,3,https://arxiv.org/abs/1705.10948,1
2017-06-01 01:33:32+00:00,4,https://arxiv.org/abs/1705.10945,0
2017-06-01 01:33:54+00:00,0,https://arxiv.org/abs/1705.10932,1
2017-06-01 01:34:12+00:00,1,https://arxiv.org/abs/1705.10907,0
2017-06-01 01:34:27+00:00,4,https://arxiv.org/abs/1705.10904,0
2017-06-01 01:35:11+00:00,2,https://arxiv.org/abs/1705.10900,0
2017-06-01 01:35:27+00:00,3,https://arxiv.org/abs/1705.10899,0
2017-06-01 01:35:45+00:00,1,https://arxiv.org/abs/1705.10874,0
2017-06-01 01:35:59+00:00,1,https://arxiv.org/abs/1705.10868,0
2017-06-01 01:36:17+00:00,1,https://arxiv.org/abs/1705.10872,0
2017-06-01 01:36:37+00:00,0,https://arxiv.org/abs/1705.10861,0
2017-06-01 01:36:57+00:00,0,https://arxiv.org/abs/1705.10851,0
2017-06-01 01:37:24+00:00,2,https://arxiv.org/abs/1705.10834,0
2017-06-01 01:37:39+00:00,4,https://arxiv.org/abs/1705.10823,0
2017-06-01 01:38:14+00:00,1,https://arxiv.org/abs/1705.10814,0
2017-06-01 01:38:29+00:00,0,https://arxiv.org/abs/1705.10786,0
2017-06-01 01:38:46+00:00,1,https://arxiv.org/abs/1705.11190,0
2017-06-01 01:39:02+00:00,1,https://arxiv.org/abs/1705.10882,0
2017-06-01 01:39:20+00:00,0,https://arxiv.org/abs/1705.10883,0
2017-06-01 01:39:41+00:00,4,https://arxiv.org/abs/1705.10915,1
2017-06-01 01:39:59+00:00,0,https://arxiv.org/abs/1705.10918,1
2017-06-01 01:40:18+00:00,3,https://arxiv.org/abs/1705.10929,1
2017-06-01 01:40:36+00:00,0,https://arxiv.org/abs/1705.11041,0
2017-06-01 01:40:53+00:00,2,https://arxiv.org/abs/1705.10813,0
2017-06-01 01:41:12+00:00,3,https://arxiv.org/abs/1705.10819,0
2017-06-01 01:41:30+00:00,3,https://arxiv.org/abs/1705.10843,0
2017-06-01 01:41:53+00:00,1,https://arxiv.org/abs/1705.10888,1
2017-06-01 01:42:15+00:00,0,https://arxiv.org/abs/1705.10887,0
2017-06-01 01:42:30+00:00,0,https://arxiv.org/abs/1705.10924,0
2017-06-01 01:42:48+00:00,5,https://arxiv.org/abs/1705.10941,1
2017-06-01 01:43:05+00:00,0,https://arxiv.org/abs/1705.10958,0
2017-06-01 01:43:28+00:00,2,https://arxiv.org/abs/1705.10993,0
2017-06-01 01:43:49+00:00,5,https://arxiv.org/abs/1705.11140,3
2017-06-01 01:44:16+00:00,22,https://arxiv.org/abs/1705.11146,2
2017-06-13 01:19:35+00:00,38,https://arxiv.org/abs/1706.03762,8
2017-06-13 01:27:52+00:00,9,https://arxiv.org/abs/1706.03100,0
2017-06-13 01:28:22+00:00,5,https://arxiv.org/abs/1706.03269,1
2017-06-13 01:28:42+00:00,5,https://arxiv.org/abs/1706.03292,1
2017-06-13 01:30:43+00:00,8,https://arxiv.org/abs/1703.01041,2
2017-06-13 01:32:02+00:00,1,https://arxiv.org/abs/1706.03471,0
2017-06-13 01:32:35+00:00,6,https://arxiv.org/abs/1703.03633,2
2017-06-13 01:32:53+00:00,3,https://arxiv.org/abs/1706.03729,0
2017-06-13 01:34:29+00:00,1,https://arxiv.org/abs/1706.03661,1
2017-06-13 01:34:52+00:00,6,https://arxiv.org/abs/1706.03319,1
2017-06-13 01:35:14+00:00,5,https://arxiv.org/abs/1706.03311,1
2017-06-13 01:35:55+00:00,4,https://arxiv.org/abs/1706.03256,1
2017-06-13 01:37:28+00:00,4,https://arxiv.org/abs/1706.03235,0
2017-06-13 01:38:27+00:00,5,https://arxiv.org/abs/1706.03469,0
2017-06-13 01:38:46+00:00,4,https://arxiv.org/abs/1706.03220,0
2017-06-13 01:39:16+00:00,3,https://arxiv.org/abs/1706.03196,0
2017-06-13 01:39:52+00:00,2,https://arxiv.org/abs/1706.03154,0
2017-06-13 01:41:06+00:00,4,https://arxiv.org/abs/1706.03102,1
2017-06-13 01:41:29+00:00,11,https://arxiv.org/abs/1706.03542,2
2017-06-13 22:19:56+00:00,1,https://arxiv.org/abs/1706.03643,0
2017-06-13 22:20:22+00:00,4,https://arxiv.org/abs/1706.03581,1
2017-06-13 22:20:40+00:00,1,https://arxiv.org/abs/1706.03199,1
2017-06-13 22:20:56+00:00,1,https://arxiv.org/abs/1706.03200,1
